,title,chords,lyric,views,difficulty
321,Ouro de Tolo,"{'A7', 'C', 'G', 'F', 'Am', 'D4', 'D', 'Bm', 'G7', 'G6'}","(intro) G G6 F C D4 D 

               ( G G6 )
Eu devia estar contente
Porque eu tenho um emprego
Sou um dito cidadão respeitável
E ganho quatro mil cruzeiros
    Am
Por mês
Eu devia agradecer ao Senhor
                D
Por ter tido sucesso na vida como artista
Eu devia estar feliz
                                  G
Porque consegui comprar um Corcel 73
   ( G G6 )
Eu devia estar alegre e satisfeito
Por morar em Ipanema
Depois de ter passado fome por dois anos
                      Am
Aqui na Cidade Maravilhosa
Ah! Eu devia estar sorrindo e orgulhoso
              D
Por ter finalmente vencido na vida
Mas eu acho isso uma grande piada
                      G       G7
E um tanto quanto perigosa
                  C
Eu devia estar contente
Por ter conseguido tudo o que eu quis
Mas confesso abestalhado
                     Bm
Que eu estou decepcionado

   C
Porque foi tão fácil conseguir
E agora eu me pergunto: E daí?
                A7
Eu tenho uma porção de coisas grandes
                        D               G         F  D
Pra conquistar, e eu não posso ficar aí parado

   ( G G6 )
Eu devia estar feliz pelo Senhor
Ter me concedido o domingo
Pra ir com a família ao Jardim Zoológico
                 Am
Dar pipoca aos macacos
Ah! Mas que sujeito chato sou eu
             D
Que não acha nada engraçado
Macaco praia, carro, jornal, tobogã
                     G
Eu acho tudo isso um saco
    ( G G6 )
É você olhar no espelho
Se sentir um grandessíssimo idiota
Saber que é humano, ridículo, limitado
Que só usa dez por cento de sua
  Am
Cabeça animal
                                  D
E você ainda acredita que é um doutor, padre ou policial
Que está constribuindo com sua parte
                         G       G7
Para nosso belo quadro social

C
Eu que não me sento
No trono de um apartamento
Com a boca escancarda cheia de dentes
            Bm
Esperando a morte chegar

 C
Porque longe das cercas embandeiradas que separam quintais
A7
   No cume calmo do meu olho que vê
  D                                  G
Assenta a sombra sonora de um disco voador
C
Eu que não me sento
No trono de um apartamento
Com a boca escancarda cheia de dentes
            Bm
Esperando a morte chegar

 C
Porque longe das cercas embandeiradas que separam quintais
A7
No cume calmo do meu olho que vê
  D                                  G
Assenta a sombra sonora de um disco voador",20208,Básico
322,Outras Palavras,"{'Cm7', 'Db7+', 'F7+', 'F7', 'Cm7/9', 'Dm7/9', 'F7(9)', 'Bb7+', 'Gm7/9', 'C7/9', 'Gm7', 'F7/9'}","Cm7/9      F7(9)           Cm7/9            F7/9
Nada dessa cica de palavra triste em mim na boca
Cm7/9       F7/9             Cm7/9        F7/9
Travo trava mãe e papai alma buena dicha louca
Cm7/9      F7/9            Cm7/9          F7/9
Neca desse sono de nunca jamais nem never more
Cm7/9           F7(9)             Gm7/9        Dm7/9
Sim dizer que sim pra Cilu pra Dedé pra Dadi e Dó
Gm7/9        Dm7/9             Gm7/9         Cm7    F7/9 F7
Crista do desejo o destino deslinda-se em bele......za:  

Db7+  Gm7  C7/9  F7+
Ou...tras pa    lavras              
Db7+  Gm7 C7/9  Dm7/9
Ou   tras pa    lavras
Db7+  Gm7 C7/9   F7+
Ou   tras pa    lavras
Db7+  Gm7 C7/9  Bb7+
Ou   tras pa    lavras

Cm7/9    F7(9)                 Cm7/9       F7/9
Tudo seu azul, tudo céu, tudo azul e furta-cor
Cm7/9    F7/9                Cm7/9         F7/9
Tudo meu amor tudo mel tudo amor e ouro e sol
Cm7/9    F7/9               Cm7/9      F7/9
Na televisão na palavra no átimo no chão
Cm7/9        F7(9)                Gm7/9        Dm7/9
Quero essa mulher solamente para mim mas muito mais
Gm7/9         Dm7/9               Gm7/9     Cm7  F7/9 F7
Rima pra que faz tanto mas tudo dor amor e go   zo:

Refrão:
Cm7/9           F7(9)               Cm7/9       F7/9
Nem vem que não tem vem que tem coração tamanho trem
Cm7/9     F7/9              Cm7/9           F7/9
Como na palavra palavra a palavra estou em mim
Cm7/9     F7/9              Cm7/9        F7/9
E fora de mim quando você parece que não dá 
Cm7/9            F7(9)                     Gm7/9       Dm7/9
Você que diz que diz em silêncio o que eu não desejo ouvir
Gm7/9        Dm7/9                 Gm7/9     Cm7  F7/9 F7
Tem me feito muito infeliz mas agora minha fi   lha:

Refrão:
Cm7/9          F7(9)               Cm7/9      F7/9
Quase João Gil Ben muito bem mas barroco como eu
Cm7/9             F7/9      Cm7/9      F7/9
Cérebro máquina palavra sentidos corações
Cm7/9     F7/9          Cm7/9         F7/9
Hiperestesia Buarque voilá tu sais de cor
Cm7/9      F7(9)             Gm7/9       Dm7/9
Tinjo-me romântico mas sou vadio computador
Gm7/9        Dm7/9                Gm7/9         Cm7  F7/9 F7
Só que sofri tanto que grita porém daqui pra fren  te: 

Refrão:
Cm7/9      F7(9)            Cm7/9           F7/9
Para fins gatins alphaluz sexonhei la gerrapaz 
Cm7/9    F7/9             Cm7/9      F7/9
Ouraxé palávoras driz okê cris expacial
Cm7/9        F7/9           Cm7/9     F7/9
Projeitinho imanso ciumortevida vidavid

Cm7/9      F7(9)             Gm7/9       Dm7/9
Lambetelho fruturu orgasmaravilha-me Logun
Gm7/9      Dm7/9       Gm7/9      Cm7 F7/9 F7
Homenina del parais de felicidadani  a:

(Refrão)",32893,Intermediário
323,Outro,"{'Bm', 'A', 'Dm7', 'G'}","Intro 7x: G 

      G
B|--------5--
E|--0--7-----

         Você nem vai me reconhecer
         Quando eu passar por você
         Você nem vai me reconhecer
         Quando eu passar por você
         Você nem vai me reconhecer
         Quando eu passar por você
         
         De cara alegre e cruel
         Feliz e mau como um pau duro
         Acendendo-se no escuro

               Dm7
         B|--5--------
         E|-----5--8--
         Cascavel
             Dm7*
      E|--0--5--8--
         Eriçada na moita
         Concentrada e afoita

        A                   Bm
         Eu já chorei muito por você
        A                Bm
         Também já fiz você chorar
        A             Bm
         Agora olhe pra lá porque
        A              Bm
         Eu fui me embora

(Repete com variações entre os acordes em si e os Riffs)",1688,Básico
324,Panis Et Circenses,"{'C', 'D7', 'G', 'Am', 'D'}","Intr.: G  D  Am  C 

G        D   Am            C       G    D  Am 
Eu quis cantar minha canção iluminada de sol 
           C               G       D  Am 
Soltei os panos sobre os mastros no lar 
          C           G          D  Am 
Soltei os tigres e os leões nos quintais 
             C         G    D   Am             C         G  D    Am 
Mas as pessoas na sala de jantar, são as pessoas na sala de jantar 
         C             D7        G 
São ocupadas em nascer e morrer 
Mandei fazer de puro aço luminoso punhal 
Para matar o meu amor e matei 
Às cinco horas na avenida central 
Mas as pessoas na sala de jantar, são as pessoas na sala de jantar 
São ocupadas em nascer e morrer 
G            C                         G        C 
Mandei plantar folhas de sonho no jardim do solar 
                        G         C 
As folhas sabem procurar pelo chão 
                  G         C 
E as raízes procurar, procurar 
                      (G    D   Am) 
Mas as pessoas na sala de jantar, essas as pessoas na sala de jantar 
São as pessoas na sala de jantar, mas as pessoas na sala de jantar 
         C                   D   G 
São ocupadas em nascer e morrer",40224,Básico
325,Parabéns,"{'F#', 'Bbm/F'}","Bbm/F
Tudo mega bom, giga bom, tera bom
      F#
Tudo tudo mega bom, giga bom, tera bom
Bbm/F
Tudo mega bom, giga bom, tera bom
      F#
Tudo tudo mega bom, giga bom, tera bom
Bbm/F                      F#
Uma alegria excelsa pra você
Bbm/F                     F#
No paraíso astral que começa

Hehehe
Bbm/F                      F#
Uma alegria excelsa pra você
Bbm/F                     F#
No paraíso astral que começa

Hehehe",2598,Básico
326,Pardo,"{'G7M', 'BM', 'F#m7', 'A', 'D', 'Gm', 'Bm', 'G#m7', 'Gm7'}","[Intro] Gm  A  Gm  A

A
Nêgo
BM                                  F#m7 
Teu rosa é mais rosa que o rosa da mais rosa rosa
G7M                  D    
Veio um beijo preto, Sangue sob a pétala
G7M                Gm7 
Veio um papo reto, Língua sobre a úvula

A
Nêgo
Bm                                      F#m7
Nenhum orixá poderá desmanchar o que houve lá
G7M                   D
Pra que me quereres?  Homens e mulheres há
G7M                   Gm7               A
Por que tanto queres não me querer, querer
G#m7                                         Gm7  
Sou pardo e não tardo a sentir me crescer o pretume
G#m7                                      Gm7 
Sou pardo e me ardo de amores por ti sem ciúme
G#m7                                      Gm7  
Sou pardo e não tardo a sentir me crescer o pretume
G#m7                                  Gm7 
Sou pardo e me ardo de amores por ti sem ciúme de amores
A      
Nêgo

[Final] Gm7  A",1715,Intermediário
327,Parque Industrial,"{'A7', 'C', 'Dm7', 'G', 'Em', 'Am', 'F', 'A', 'Bb', 'D', 'G7', 'Dm', 'F#m'}","[Intro] Dm7  G7  Dm7  G7
        Dm7  G7  Dm7  G7  Dm7

          Bb      Dm
Retocai o céu de anil
            Am    Em
Bandeirolas no cordão
                G        A7
Grande festa em toda a nação
Dm            Bb Dm
Despertai com orações
           Am    Em
O avanço industrial
             G        A7
Vem trazer nossa redenção
Dm  
Tem garotas-propaganda
               C          Dm  C
Aeromoças e ternura no cartaz
F
Basta olhar na parede
C        F           Bb         C
Minha alegria num instante se refaz
F                       Bb   F
Pois, temos o sorriso engarrafado
                    A7
Já vem pronto e tabelado
                G      D
É somente requentar e usar
                G      D
É somente requentar e usar
                     A7
Porque é made, made, made
           D
Made in Brazil

(vamos voltar à pilantragem)
                     A7
Porque é made, made, made
           D
Made in Brazil

( G  A  G  A  G )

Dm        Bb      Dm
Retocai o céu de anil
            Am    Em
Bandeirolas no cordão
                G        A7
Grande festa em toda a nação
Dm            Bb Dm
Despertai com orações
           Am    Em
O avanço industrial
             G        A7
Vem trazer nossa redenção
Dm
A revista moralista

Traz uma lista
      C          Dm   C
Dos pecados da vedete
F
E tem jornal popular que
C          F
Nunca se espreme
       Bb        C
Porque pode derramar
F                      Bb     F
É um banco de sangue encadernado
                    A7
Já vem pronto e tabelado
               G     D
É somente folhear e usar
               G     D
É somente folhear e usar
                     A7
Porque é made, made, made
           D
Made in Brazil

(Vamos voltar à pilantragem)
                     A7
Porque é made, made, made
           D
Made in Brazil (Mais uma vez)
                     A7
Porque é made, made, made

(As margens plácidas)
           D
Made in Brazil
G    F#m  A7
Made in   Brazil",495,Básico
328,Partido Alto,"{'G#7', 'A#', 'E7', 'C#m', 'E', 'A', 'Bm7', 'B', 'F#m'}","E        A           E   A                   E  A                E             A
Diz que deu, diz que dá,     diz que Deus dará,    não vou duvidar, ô nega
                E   A                    G#7    C#m      A                    E
E se Deus não dá,     como é que vai ficar,   ô nega ?,    Deus dará, Deus dará
          A           E   A               E  A             E        A
Diz que deu, diz que dá, diz que Deus dará, não vou duvidar, ô nega
               E A             G#7      C#m   A                   E
E se Deus negar, eu vou me indignar e chegar, Deus dará, Deus dará

E
Deus é um cara gozador, adora brincadeira
                      Bm7    E7               A
Pois prá me jogar no mundo, tinha o mundo inteiro
                        A#                 E
Mas achou muito engraçado me botar cabreiro
     C#m       F#m         B
Na barriga da miséria nasci batuqueiro
E
Eu sou do Rio de Janeiro

E        A           E   A                   E  A                E             A
Diz que deu, diz que dá,     diz que Deus dará,    não vou duvidar, ô nega
                E   A                    G#7    C#m      A                    E
E se Deus não dá,     como é que vai ficar,   ô nega ?,    Deus dará, Deus dará
          A           E   A               E  A             E        A
Diz que deu, diz que dá, diz que Deus dará, não vou duvidar, ô nega
               E A             G#7      C#m   A                   E
E se Deus negar, eu vou me indignar e chegar, Deus dará, Deus dará

E
Jesus Cristo ainda me paga, um dia ainda me explica
               Bm7      E7         A
Como é que pôs no mundo essa pobre coisica
                   A#                    E
Vou correr o mundo afora, dar uma canjica
        C#m               F#m               B
Que prá ver se alguém me amarra ao ronco da cuíca
E
E aquele abraço prá quem fica


E        A           E   A                   E  A                E             A
Diz que deu, diz que dá,     diz que Deus dará,    não vou duvidar, ô nega
                E   A                    G#7    C#m      A                    E
E se Deus não dá,     como é que vai ficar,   ô nega ?,    Deus dará, Deus dará
          A           E   A               E  A             E        A
Diz que deu, diz que dá, diz que Deus dará, não vou duvidar, ô nega
               E A             G#7      C#m   A                   E
E se Deus negar, eu vou me indignar e chegar, Deus dará, Deus dará

E
Deus me deu mão de veludo prá fazer carícia
Bm7                     E7         A
Deus me deu muita saudade e muita preguiça
                   A#                    E
Deus me deu perna cumprida e muita malícia
        C#m               F#m               B
Prá correr atrás da bola e fugir da polícia
E
Um dia ainda sou notícia

E        A           E   A                   E  A                E             A
Diz que deu, diz que dá,     diz que Deus dará,    não vou duvidar, ô nega
                E   A                    G#7    C#m      A                    E
E se Deus não dá,     como é que vai ficar,   ô nega ?,    Deus dará, Deus dará
          A           E   A               E  A             E        A
Diz que deu, diz que dá, diz que Deus dará, não vou duvidar, ô nega
               E A             G#7      C#m   A                   E
E se Deus negar, eu vou me indignar e chegar, Deus dará, Deus dará

E
Deus me fez um cara fraco, desdentado e feio
Bm7                     E7         A
Pele e osso simplesmente, quase sem recheio
                   A#                    E
Mas se alguém me desafia e bota a mãe no meio
        C#m               F#m               B
Dou paulada a três por quatro e nem me despenteio
E
Que eu já tô de saco cheio",44787,Básico
329,Patrícia,"{'E7', 'B7', 'F#7', 'A', 'D', 'C#7', 'C#m7', 'Bm'}","A                              Bm
Quero, quero ser chamada de querida
E7                           A
Quero, quero esquecer o dissabor
A                                   Bm
Sonho, sonho com as venturas desta vida
E7                                A
Sonho, sonho com as delícias do amor

A                         Bm
Falam que eu sou bela Patrícia
E7                            A
Sempre a despertar loucas paixões
A                                               Bm
Dizem que meus olhos quando olham têm também malícia
E7                                               A
Que com meu sorriso provocante eu machuco os corações

A                              Bm
Mas bem sei que sou triste Patrícia
E7                     C#7
Com a alma cheia de amargor
D                     C#m7       F#7      B7  E7  A
Pois ainda estou a esperar de alguém, sincero amor",384,
330,Pecado Original,,,1,
331,Pecado,"{'C', 'C7', 'D7', 'F#m7', 'Em', 'GM7', 'B7', 'Am7', 'Bm7', 'F#7', 'F#m6', 'Bbm7', 'CM7', 'G7', 'Em7'}","Yo no sé si es prohibido
Si no tiene perdón
Si me lleva al abismo
solo sé que es amor

      Em                   Em7              Am7
Yo no sé si este amor es pecado que tiene castigo
       F#m7                F#m7
Si es faltar a las leyes honradas
      B7         Em7
Del hombre y de Dios
     Em                Em7
Solo sé que aturde la vida
           C  Bm7      Am7   G7
Como un torbellino
        F#7
Que me arrastra, me arrastra
        F#7             F#m6   B7     Am7 D7
A tus brazos en ciega passión

        GM7
Es más fuerte que yo
        G7                  CM7        Bm7  Bbm7
Que mi vida, mi credo y mi sino
        Am7                 C7
Es más fuerte que todo el respeto
              F#m7        B7
Y el temor de Dios

       Em7
Aunque sea pecado
                         Am7
Te quiero, te quiero lo mismo

         F#m7                F#7
Y aunque todo me niegue el derecho
     B7           Em7
Me aferro a este amor.",7676,Básico
332,Pecado Original,"{'Bb7(11+)', 'Am7', 'G7(13)', 'G7(13-)', 'Dm7(9)', 'Bm7(9)/', 'E7M', 'Em7', 'B7(9)', 'F#7(11+)', 'Eb7(9)', 'E7(13-)', 'Bm7(11)', 'Ab7', 'Bm7(9)', 'B7(b9)', 'F#m7', 'Fm6', 'C7M', 'Gm7(11)', 'F7M', 'F#m7(5-)', 'A7M'}","[Intro] F#m7  B7(9)  Bm7(9)  E7(13-)

Am7                    Bm7(11)   Bb7(11+)   Am7                Ab7
Todo dia, toda noite, toda hora, toda madrugada momento e manhã
Gm7(11)                 F#7(11+)
Todo mundo, todos os segundos do minuto
         F7M              Fm6
Vive a eternidade da maçã
Em7                       Eb7(9)
Tempo da serpente nossa irmã
Dm7(9)                G7(13)  G7(13-)
Sonho de ter uma vida sã
C7M                          F#m7(5-)     B7(b9)
Quando a gente volta o rosto para o céu e diz
          E7M
Olhos nos olhos da imensidão
F7M
Eu não sou cachorro não
F#m7                     B7(9)                Bm7(9)  E7(13-)
A gente não sabe o lugar certo de colocar o desejo

Am7                   Bm7(11)   Bb7(11+)
Todo beijo, todo medo, todo corpo em movimento
Am7                      Ab7
Está cheio de inferno e céu
Gm7(11)                 F#7(11+)
Todo canto, todo santo, todo pranto, todo manto
  F7M                     Fm6
Está cheio de inferno e céu
Em7                             Eb7(9)
O que fazer com o que Deus nos deu?
Dm7(9)                   G7(13)  G7(13-)
O que foi que nos aconteceu?
C7M                          F#m7(5-)     B7(b9)
Quando a gente volta o rosto para o céu e diz
          E7M
Olhos nos olhos da imensidão
F7M
Eu não sou cachorro não
F#m7                      B7(9)               Bm7(9)/  E7(13-)
A gente não sabe o lugar certo de colocar o desejo

( Am7  Bm7(11)  Bb7(11+)  Am7 )
( Ab7  Gm7(11)  F#7(11+)  F7M )
( Fm6  Em7  Eb7(9) )
( Dm7(9)  G7(13)  G7(13-) )

C7M                          F#m7(5-)     B7(b9)
Quando a gente volta o rosto para o céu e diz
          E7M
Olhos nos olhos da imensidão
F7M
Eu não sou cachorro não
F#m7                      B7(9)               Bm7(9)/  E7(13-)
A gente não sabe o lugar certo de colocar o desejo

Am7                   Bm7(11)      Bb7(11+)     Am7
Todo homem, todo lobisomem sabe a imensidão da fome
             Ab7
Que tem de viver
Gm7(11)                   F#7(11+)
Todo homem sabe que essa fome é mesmo grande
       F7M                   Fm6
Até maior que o medo de morrer
Am7                     Bm7(11)          Bb7(11+)    A7M
Mas a gente nunca sabe mesmo o que é que quer uma mulher",2236,
